WT #1 (1) Area	WT #1 (2) Area	KO #1 (3) Area	KO #1 (4) Area	WT #2 (5) Area	WT #2 (6) Area	KO #2 (7) Area	KO #2 (8) Area	MIXC57 #3 (9) Area	MIXC57 #3 (10) Area	MIXKO #3 (11) Area	MIXKO #3 (12) Area	C: Student's T-test Significant KO #1 Female_WT #1 Female	N: Log2 (KO #1 Female/WT #1 Female)	N: -Log p-value (KO #1 Female/WT #1 Female)	N: Log2 (KO #2 Male/WT #2 Male)	N: -Log p-value (KO #2 Male/WT #2 Male)	N: Log2 (MIXKO/MIXWT)	N: -Log p-value (MIXKO/MIXWT)	T: Protein Group	T: Protein ID	T: Accession	T: Significance	T: Coverage (%)	T: #Peptides	T: #Unique	T: PTM	T: Avg. Mass	T: Description
18,2877	18,3189	17,68	19,0319	17,1655	16,4464	13,9236	16,9271	15,5118	18,8576	16,8238	18,2558		0,0526295	0,0245497	-1,38052	0,331936	0,35511	0,0638361	885	2797	tr|B1ARW4|B1ARW4_MOUSE	2,99	13	1	1	Carbamidomethylation	10909	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 (Fragment) OS=Mus musculus OX=10090 GN=Ndufs5 PE=1 SV=1
18,2877	18,3189	17,68	19,0319	17,1655	16,4464	14,2445	13,8851	14,9446	18,8576	16,8238	18,2558		0,0526295	0,0245497	-2,74109	1,68124	0,638688	0,103393	885	2798	Q99LY9|NDUS5_MOUSE	2,99	11	1	1	Carbamidomethylation	12648	NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Mus musculus OX=10090 GN=Ndufs5 PE=1 SV=3
17,0743	14,2482	16,0211	16,5219	16,8238	16,4252	17,8225	15,5664	15,2642	16,2949	15,9293	16,5893		0,610221	0,147486	0,0699954	0,0191636	0,479708	0,288027	917	2858	tr|A0A5F8MPU2|A0A5F8MPU2_MOUSE	2,99	1	1	1		111114	Formin binding protein 4 OS=Mus musculus OX=10090 GN=Fnbp4 PE=1 SV=1
17,0743	14,5907	16,0211	16,5219	16,8238	16,4252	14,213	16,0266	15,2573	16,2949	15,9293	16,5893		0,438974	0,118039	-1,50468	0,608117	0,483191	0,288793	917	2859	Q6ZQ03|FNBP4_MOUSE	2,99	1	1	1		111245	Formin-binding protein 4 OS=Mus musculus OX=10090 GN=Fnbp4 PE=1 SV=2
17,0743	14,2831	16,0211	16,5219	16,8238	16,4252	14,5591	13,41	15,7673	16,2949	15,9293	16,5893		0,592779	0,14478	-2,63998	1,30819	0,228152	0,191607	917	2860	tr|A0A0R4IZZ6|A0A0R4IZZ6_MOUSE	2,99	1	1	1		116311	Formin binding protein 4 OS=Mus musculus OX=10090 GN=Fnbp4 PE=1 SV=1
18,2137	20,6628	18,9229	18,624	18,0532	20,8727	20,0691	17,7731	19,3731	19,4334	14,6131	16,3615		-0,664792	0,191171	-0,541855	0,100302	-3,91593	1,333	888	2234	Q9D8U8|SNX5_MOUSE	2,99	3	1	1	Acetylation (N-term)	46797	Sorting nexin-5 OS=Mus musculus OX=10090 GN=Snx5 PE=1 SV=1
16,2282	16,68	16,9992	16,1556	16,0679	17,92	15,4907	16,4743	15,2871	15,2175	17,0743	18,0691		0,123282	0,0857824	-1,01146	0,360017	2,31939	1,36415	809	2710	P61971|NTF2_MOUSE	2,99	11	1	1	Carbamidomethylation	14478	Nuclear transport factor 2 OS=Mus musculus OX=10090 GN=Nutf2 PE=1 SV=1
18,4854	19,856	14,2451	17,3056	19,5088	18,9488	18,2787	17,2326	18,8018	19,5933	18,7667	18,6204		-3,39539	0,744381	-1,47318	0,882559	-0,504025	0,472348	1037	3049	tr|D3Z2E3|D3Z2E3_MOUSE	2,99	2	1	1		76827	RalBP1 associated Eps domain containing protein OS=Mus musculus OX=10090 GN=Reps1 PE=1 SV=1
18,4854	19,856	15,4446	17,3056	19,5088	18,9488	18,2787	17,2326	18,8018	19,5933	18,7667	18,6204		-2,7956	0,86424	-1,47318	0,882559	-0,504025	0,472348	1037	3050	tr|F6R6F1|F6R6F1_MOUSE	2,99	1	1	1		81996	RalBP1 associated Eps domain containing protein (Fragment) OS=Mus musculus OX=10090 GN=Reps1 PE=1 SV=1
18,4854	19,856	13,8066	17,3056	19,5088	18,9488	18,2787	17,2326	18,8018	19,5933	18,7667	18,6204		-3,61463	0,711551	-1,47318	0,882559	-0,504025	0,472348	1037	3051	tr|E9Q632|E9Q632_MOUSE	2,99	1	1	1		83507	RalBP1 associated Eps domain containing protein OS=Mus musculus OX=10090 GN=Reps1 PE=1 SV=1
18,4854	19,856	13,7355	17,3056	19,5088	18,9488	18,2787	17,2326	18,8018	19,5933	18,7667	18,6204		-3,65019	0,706694	-1,47318	0,882559	-0,504025	0,472348	1037	3052	O54916|REPS1_MOUSE	2,99	1	1	1		86519	RalBP1-associated Eps domain-containing protein 1 OS=Mus musculus OX=10090 GN=Reps1 PE=1 SV=2
16,2283	18,5242	14,683	15,1683	15,6582	16,4815	16,5727	14,3956	15,6342	17,3836	18,5878	16,0124		-2,45059	0,764557	-0,585662	0,177343	0,791165	0,17927	856	2228	Q3UQA7|SELH_MOUSE	2,99	20	1	1		12974	Selenoprotein H OS=Mus musculus OX=10090 GN=Selenoh PE=1 SV=2
15,29	18,5242	14,6459	14,8277	14,939	16,4815	14,8377	15,0797	16,1166	17,3836	18,5878	16,0124		-2,17035	0,505578	-0,751551	0,359239	0,549958	0,131673	856	2229	tr|A0A087WPM0|A0A087WPM0_MOUSE	2,99	19	1	1		13538	Selenoprotein H OS=Mus musculus OX=10090 GN=Selenoh PE=1 SV=1
15,7519	18,5242	15,4748	13,8528	15,41	16,4815	14,961	15,559	15,0978	17,3836	18,5878	16,0124		-2,47425	0,579529	-0,685753	0,4203	1,05937	0,221087	856	2299	tr|A0A087WNU1|A0A087WNU1_MOUSE	2,99	23	1	1		11169	Selenoprotein H OS=Mus musculus OX=10090 GN=Selenoh PE=1 SV=1
19,3056	18,4656	14,8595	17,0319	16,6665	17,4004	13,7866	15,9097	17,3056	17,8787	17,2696	17,8113		-2,93995	0,894262	-2,18531	0,718751	-0,051734	0,0420978	822	2573	tr|G5E8T3|G5E8T3_MOUSE	2,99	12	1	1		13621	Signal recognition particle 19 kDa protein OS=Mus musculus OX=10090 GN=Srp19 PE=1 SV=1
19,3056	18,4656	15,7485	17,0319	15,4408	17,4004	15,6096	15,5106	17,3056	17,8787	17,2696	17,8113		-2,49543	1,08157	-0,8605	0,32521	-0,051734	0,0420978	822	2574	tr|Q9D104|Q9D104_MOUSE	2,99	10	1	1		16095	Signal recognition particle 19 kDa protein OS=Mus musculus OX=10090 GN=Srp19 PE=1 SV=1
17,5432	14,5879	13,677	15,691	15,6937	14,9431	15,2863	13,6883	14,0868	15,5864	14,8484	15,049		-1,38152	0,283518	-0,8311	0,350806	0,112128	0,0478088	1095	3366	Q9QYI3|DNJC7_MOUSE	2,98	3	1	1		56476	DnaJ homolog subfamily C member 7 OS=Mus musculus OX=10090 GN=Dnajc7 PE=1 SV=2
24,6971	23,6096	22,6886	24,9628	23,7995	24,3511	24,7995	23,4923	23,5522	23,2679	23,5285	24,1332		-0,327682	0,0866123	0,0705881	0,0316038	0,420849	0,475115	276	429	tr|A2A513|A2A513_MOUSE	2,98	15	8	5	"Deamidation (NQ);Oxidation (M)"	57041	Keratin 10 OS=Mus musculus OX=10090 GN=Krt10 PE=1 SV=1
24,6971	23,6096	22,6886	24,9628	23,7995	24,3511	24,7995	23,4923	23,5522	23,2679	23,5285	24,1332		-0,327682	0,0866123	0,0705881	0,0316038	0,420849	0,475115	276	430	P02535|K1C10_MOUSE	2,98	15	8	5	"Deamidation (NQ);Oxidation (M)"	57770	Keratin  type I cytoskeletal 10 OS=Mus musculus OX=10090 GN=Krt10 PE=1 SV=3
20,6453	21,5685	18,6628	16,9545	18,9054	18,209	16,9083	21,7955	18,2512	18,8697	17,6453	18,3709		-3,29826	1,11463	0,794743	0,109017	-0,552332	0,436193	916	2838	tr|A0A0G2JFB4|A0A0G2JFB4_MOUSE	2,98	9	1	1		15057	Eukaryotic translation initiation factor 4E OS=Mus musculus OX=10090 GN=Eif4e PE=1 SV=1
20,6453	21,5685	18,6628	16,9545	18,9054	18,209	16,9083	21,7955	18,2512	18,8697	17,6453	18,3709		-3,29826	1,11463	0,794743	0,109017	-0,552332	0,436193	916	2839	tr|A0A0G2JH04|A0A0G2JH04_MOUSE	2,98	6	1	1		21010	Eukaryotic translation initiation factor 4E OS=Mus musculus OX=10090 GN=Eif4e PE=1 SV=1
20,6453	21,5685	18,6628	16,9545	18,9054	18,209	16,9083	21,7955	18,2512	18,8697	17,6453	18,3709		-3,29826	1,11463	0,794743	0,109017	-0,552332	0,436193	916	2840	P63073|IF4E_MOUSE	2,98	6	1	1		25053	Eukaryotic translation initiation factor 4E OS=Mus musculus OX=10090 GN=Eif4e PE=1 SV=1
19,6258	16,0806	19,6766	19,1257	19,0532	19,6835	17,9601	17,2137	19,0426	18,1104	18,1155	19,3056		1,54795	0,31954	-1,78143	1,16979	0,134061	0,0577141	750	1793	tr|Q8BWM3|Q8BWM3_MOUSE	2,98	23	2	2		11859	Stefin A2 like 1 OS=Mus musculus OX=10090 GN=Stfa2l1 PE=1 SV=1
19,6258	16,0806	19,6766	19,1257	19,0532	19,6835	17,9601	17,2137	19,0426	18,1104	18,1155	19,3056		1,54795	0,31954	-1,78143	1,16979	0,134061	0,0577141	750	1794	P35174|CYT2_MOUSE	2,98	23	2	2		11842	Stefin-2 OS=Mus musculus OX=10090 GN=Stfa2 PE=3 SV=2
16,0153	13,0102	15,8816	16,2512	14,5447	17,7809	16,3929	16,5573	14,4674	15,5028	17,392	18,714		1,55368	0,384407	0,312262	0,0630007	3,06791	1,17127	1171	3804	Q61160|FADD_MOUSE	2,98	4	1	1		22960	FAS-associated death domain protein OS=Mus musculus OX=10090 GN=Fadd PE=1 SV=1
16,0837	16,4656	15,4153	16,3718	16,8484	17,6596	15,4689	14,0508	17,3056	17,2696	17,2137	14,7608		-0,381121	0,270588	-2,49418	1,03336	-1,30033	0,397732	1141	3904	tr|Q7M6X5|Q7M6X5_MOUSE	2,98	2	1	1		53296	Regulator of sex-limitation candidate 18 OS=Mus musculus OX=10090 GN=Rslcan18 PE=2 SV=1
14,8117	14,4065	13,6993	13,5272	13,5488	16,9136	16,7824	15,8138	16,8059	15,1572	19,6886	17,6937		0	NaN	1,06685	0,218762	2,70959	0,766264	1098	3335	P35278|RAB5C_MOUSE	2,97	15	2	1	"Carbamidomethylation;Deamidation (NQ)"	23412	Ras-related protein Rab-5C OS=Mus musculus OX=10090 GN=Rab5c PE=1 SV=2
15,2061	14,9227	15,5817	14,6992	15,9509	15,3171	14,6304	15,8138	16,2112	15,1191	19,6886	17,6937		0	NaN	-0,411935	0,220468	3,02599	0,931986	1098	3336	tr|Q8C266|Q8C266_MOUSE	2,97	14	2	1	"Carbamidomethylation;Deamidation (NQ)"	25352	RAB5C  member RAS oncogene family OS=Mus musculus OX=10090 GN=Rab5c PE=1 SV=1
22,5213	20,8802	21,343	20,5638	19,606	20,2764	20,2419	20,654	20,1079	20,3538	21,5213	20,7715		-0,747334	0,303515	0,506758	0,485894	0,915584	0,835417	500	688	tr|E9PUF7|E9PUF7_MOUSE	2,97	8	5	5	"Carbamidomethylation;Acetylation (N-term)"	108693	Rho guanine nucleotide exchange factor (GEF) 1 OS=Mus musculus OX=10090 GN=Arhgef1 PE=1 SV=1
24,848	21,3321	24,558	23,9406	21,1015	21,654	22,0258	23,5869	22,5961	22,3017	23,867	24,0772		1,15921	0,234581	1,4286	0,644727	1,52324	1,86001	1107	5012	Q60520|SIN3A_MOUSE	2,97	1	1	1	"Deamidation (NQ);Phosphorylation (STY)"	145088	Paired amphipathic helix protein Sin3a OS=Mus musculus OX=10090 GN=Sin3a PE=1 SV=3
16,0951	14,0075	15,464	15,3684	12,7249	16,6523	15,9787	14,0251	14,4318	14,6553	15,1123	14,9625		0,364917	0,119044	0,313318	0,046001	0,493848	1,17484	1023	2948	tr|A0A1D5RM94|A0A1D5RM94_MOUSE	2,97	3	1	1		51566	Dynein light intermediate chain OS=Mus musculus OX=10090 GN=Dync1li2 PE=1 SV=1
16,0951	14,7646	15,464	15,3684	12,7249	16,6523	15,7623	13,7803	14,4318	14,8734	13,8313	14,026		-0,0136499	0,00633044	0,0826559	0,0116919	-0,72388	1,02011	1023	2949	Q6PDL0|DC1L2_MOUSE	2,97	3	1	1		54219	Cytoplasmic dynein 1 light intermediate chain 2 OS=Mus musculus OX=10090 GN=Dync1li2 PE=1 SV=2
16,0951	15,785	15,464	15,3684	12,7249	16,6523	14,9513	15,2737	14,4318	16,5386	15,0572	15,7187		-0,523811	1,07551	0,423914	0,0707888	-0,0972605	0,0278749	1023	3007	tr|A0A1D5RMC1|A0A1D5RMC1_MOUSE	2,97	4	1	1		45359	Dynein light intermediate chain (Fragment) OS=Mus musculus OX=10090 GN=Dync1li2 PE=1 SV=1
19,2877	18,7073	17,9714	19,9316	17,528	19,5951	18,2696	17,9882	18,7667	19,9243	19,3709	20,002		-0,0459929	0,0140354	-0,432725	0,143562	0,340932	0,182729	648	2249	Q9DBR0|AKAP8_MOUSE	2,97	3	2	2		76294	A-kinase anchor protein 8 OS=Mus musculus OX=10090 GN=Akap8 PE=1 SV=1
17,0102	17,6593	17,4496	17,5731	17,7667	17,5878	15,7524	16,3598	16,7073	16,7731	14,2936	16,7285		0,176633	0,189517	-1,62116	1,44262	-1,22917	0,377677	999	2960	Q62048|PEA15_MOUSE	2,96	8	1	1		15054	Astrocytic phosphoprotein PEA-15 OS=Mus musculus OX=10090 GN=Pea15 PE=1 SV=1
17,6662	19,647	18,7923	16,0145	16,624	15,3572	17,2137	16,4415	18,8392	18,185	17,0426	18,1457		-1,25318	0,268396	0,837004	0,424443	-0,917944	0,539671	783	2472	tr|D3YUG4|D3YUG4_MOUSE	2,96	13	1	1		15176	palmitoyl-protein hydrolase (Fragment) OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1
17,6662	19,647	18,7923	16,0145	16,624	15,4611	17,2137	16,4415	18,8392	18,185	17,0426	18,1457		-1,25318	0,268396	0,785079	0,423054	-0,917944	0,539671	783	2473	tr|D3Z111|D3Z111_MOUSE	2,96	10	1	1		21152	palmitoyl-protein hydrolase OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1
17,6662	19,647	18,7923	16,0145	16,624	14,1455	17,2137	16,4415	18,8392	18,185	17,0426	18,1457		-1,25318	0,268396	1,44289	0,417905	-0,917944	0,539671	783	2474	tr|J3QP56|J3QP56_MOUSE	2,96	8	1	1		23726	palmitoyl-protein hydrolase OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1
17,6662	19,647	18,7923	16,0145	16,624	15,2594	17,2137	16,4415	18,8392	18,185	17,0426	18,1457		-1,25318	0,268396	0,885899	0,4251	-0,917944	0,539671	783	2475	P97823|LYPA1_MOUSE	2,96	8	1	1		24688	Acyl-protein thioesterase 1 OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1
17,6662	19,647	18,7923	16,0145	16,624	15,6038	17,2137	16,4415	18,8392	18,185	17,0426	18,1457		-1,25318	0,268396	0,713734	0,419478	-0,917944	0,539671	783	2696	tr|J3QQ63|J3QQ63_MOUSE	2,96	21	1	1		9704	palmitoyl-protein hydrolase OS=Mus musculus OX=10090 GN=Lypla1 PE=1 SV=1
25,3778	24,417	24,239	24,1253	24,5696	24,5225	23,8858	23,6865	23,8385	24,5812	24,3239	24,4614		-0,715242	0,556959	-0,759975	1,75263	0,182817	0,169949	76	103	tr|A2AL12|A2AL12_MOUSE	2,96	51	20	18	"Carbamidomethylation;Deamidation (NQ);Oxidation (M);Acetylation (N-term)"	34476	Heterogeneous nuclear ribonucleoprotein A3 OS=Mus musculus OX=10090 GN=Hnrnpa3 PE=1 SV=1
25,3778	24,417	24,239	24,1253	24,5696	24,5225	23,8858	23,6865	23,8385	24,5812	24,3239	24,4614		-0,715242	0,556959	-0,759975	1,75263	0,182817	0,169949	76	104	Q8BG05|ROA3_MOUSE	2,96	42	20	18	"Carbamidomethylation;Deamidation (NQ);Oxidation (M);Acetylation (N-term)"	39652	Heterogeneous nuclear ribonucleoprotein A3 OS=Mus musculus OX=10090 GN=Hnrnpa3 PE=1 SV=1
18,2042	18,9992	18,5088	18,9992	20,6886	20,6096	19,0238	19,2372	18,9573	18,8817	17,8667	19,3452		0,152313	0,110532	-1,5186	2,25423	-0,313578	0,146881	345	781	tr|A0A0G2JFH2|A0A0G2JFH2_MOUSE	2,96	5	5	1	"Carbamidomethylation;Deamidation (NQ);Phosphorylation (STY)"	152789	Microtubule-associated protein (Fragment) OS=Mus musculus OX=10090 GN=Map4 PE=1 SV=1
25,8361	25,2426	25,3844	24,824	25,5285	25,7363	25,0484	24,9495	25,2021	25,4551	25,1719	25,6125		-0,43515	0,400123	-0,633464	1,50221	0,0635557	0,0831273	49	75	P17751|TPIS_MOUSE	2,95	71	23	23	"Carbamidomethylation;Deamidation (NQ)"	26713	Triosephosphate isomerase OS=Mus musculus OX=10090 GN=Tpi1 PE=1 SV=5
26,3762	25,9383	25,065	25,9134	26,3359	26,2661	25,2426	25,5315	25,3975	25,48	25,8264	26,1757		-0,668048	0,527787	-0,913904	1,5947	0,562266	1,05283	32	17	P24527|LKHA4_MOUSE	2,95	53	28	27	"Carbamidomethylation;Deamidation (NQ);Oxidation (M)"	69051	Leukotriene A-4 hydrolase OS=Mus musculus OX=10090 GN=Lta4h PE=1 SV=4
22,3073	21,4476	20,9459	20,5165	21,0691	21,9916	21,1457	21,0359	20,8576	21,2243	21,0292	21,7675		-1,14622	0,85449	-0,439545	0,352703	0,357376	0,321171	97	97	P26043|RADI_MOUSE	2,94	27	23	7	"Carbamidomethylation;Oxidation (M)"	68543	Radixin OS=Mus musculus OX=10090 GN=Rdx PE=1 SV=3
22,3073	21,4476	20,9459	20,5165	21,0691	21,9916	21,1457	21,0359	20,8576	21,2243	21,0292	21,7675		-1,14622	0,85449	-0,439545	0,352703	0,357376	0,321171	97	98	tr|A0A5F8MPB9|A0A5F8MPB9_MOUSE	2,94	26	23	7	"Carbamidomethylation;Oxidation (M)"	71028	Radixin OS=Mus musculus OX=10090 GN=Rdx PE=1 SV=1
17,4415	16,3814	16,1212	18,2696	14,3581	15,8312	14,5698	18,0211	15,9385	16,1746	14,672	15,5463		0,283898	0,0784616	1,20078	0,230836	-0,947392	0,765679	1163	4425	Q9DCN7|RNFT1_MOUSE	2,94	4	1	1	"Carbamidomethylation;Deamidation (NQ)"	45277	E3 ubiquitin-protein ligase RNFT1 OS=Mus musculus OX=10090 GN=Rnft1 PE=2 SV=1
16,6937	18,8269	17,6662	17,4496	15,586	15,9658	15,1807	18,5204	16,977	18,2832	16,1129	16,8051		-0,202376	0,0616346	1,07465	0,230623	-1,17111	0,595228	853	2761	tr|A0A2I3BRK6|A0A2I3BRK6_MOUSE	2,94	18	1	1		10984	Transcription and mRNA export factor ENY2 OS=Mus musculus OX=10090 GN=Eny2 PE=1 SV=1
16,6937	18,8269	17,6662	17,4496	15,6026	15,9658	15,7851	18,5204	16,977	18,2832	15,9643	16,1762		-0,202376	0,0616346	1,36853	0,370826	-1,55988	0,846343	853	2762	Q9JIX0|ENY2_MOUSE	2,94	17	1	1		11529	Transcription and mRNA export factor ENY2 OS=Mus musculus OX=10090 GN=Eny2 PE=1 SV=1
24,5638	24,604	22,8987	24,417	24,6918	23,9847	24,2021	23,4676	23,4041	22,6628	23,1158	23,1441		-0,926049	0,459713	-0,503376	0,369056	0,0965891	0,0867629	438	1722	tr|E9Q0F0|E9Q0F0_MOUSE	2,94	2	3	2	Deamidation (NQ)	112265	Keratin 78 OS=Mus musculus OX=10090 GN=Krt78 PE=1 SV=1
19,5242	17,6168	18,8545	15,089	18,3365	15,7302	15,791	15,3887	17,8667	16,0383	17,8545	18,5318		-1,59875	0,277508	-1,44352	0,411325	1,2407	0,480079	785	1623	tr|A0A0R4J138|A0A0R4J138_MOUSE	2,93	2	1	1		59705	Arylsulfatase B OS=Mus musculus OX=10090 GN=Arsb PE=1 SV=1
19,5242	17,6168	18,8545	15,3873	18,3365	16,2229	15,8294	15,3887	17,8667	16,0383	17,8545	18,5318		-1,44962	0,2676	-1,67065	0,582033	1,2407	0,480079	785	1659	P50429|ARSB_MOUSE	2,93	2	1	1		59647	Arylsulfatase B OS=Mus musculus OX=10090 GN=Arsb PE=1 SV=3
27,8445	27,5898	27,3992	27,7389	28,249	28,3662	27,4394	27,7453	27,4551	27,6663	27,9923	28,0557		-0,14807	0,253604	-0,715233	1,31272	0,463273	1,28213	13	4	P40142|TKT_MOUSE	2,92	58	46	46	"Carbamidomethylation;Deamidation (NQ);Oxidation (M);Acetylation (N-term)"	67631	Transketolase OS=Mus musculus OX=10090 GN=Tkt PE=1 SV=1
21,1704	22,5451	22,1673	21,3266	22,1946	21,5869	21,8727	21,417	21,2302	20,7056	21,4526	21,3211		-0,110765	0,0441938	-0,245926	0,233826	0,418982	0,582626	337	753	tr|Q3TF41|Q3TF41_MOUSE	2,92	17	5	5		42733	Nucleosome assembly protein 1-like 1 OS=Mus musculus OX=10090 GN=Nap1l1 PE=1 SV=1
21,1704	22,5451	22,1673	21,3266	22,1946	21,5869	21,8727	21,417	21,2302	20,7056	21,4526	21,3211		-0,110765	0,0441938	-0,245926	0,233826	0,418982	0,582626	337	754	tr|Q8BSH9|Q8BSH9_MOUSE	2,92	16	5	5		44598	Nucleosome assembly protein 1-like 1 OS=Mus musculus OX=10090 GN=Nap1l1 PE=1 SV=1
21,1704	22,5451	22,1673	21,3266	22,1946	21,5869	21,8727	21,417	21,2302	20,7056	21,4526	21,3211		-0,110765	0,0441938	-0,245926	0,233826	0,418982	0,582626	337	755	P28656|NP1L1_MOUSE	2,92	16	5	5		45345	Nucleosome assembly protein 1-like 1 OS=Mus musculus OX=10090 GN=Nap1l1 PE=1 SV=2
22,0292	20,9459	19,7667	21,5404	21,8614	21,5498	20,8346	20,9951	20,4874	20,9024	21,1704	21,4576		-0,834021	0,295482	-0,790744	1,33952	0,619093	0,873982	377	729	P10711|TCEA1_MOUSE	2,91	22	5	5	Phosphorylation (STY)	33880	Transcription elongation factor A protein 1 OS=Mus musculus OX=10090 GN=Tcea1 PE=1 SV=2
22,3936	21,8152	21,6453	22,1946	21,4576	23,3101	22,5708	22,1079	21,3321	22,0723	22,3962	22,937		-0,184472	0,161677	-0,0445127	0,0145514	0,964375	0,769404	120	282	Q91VI7|RINI_MOUSE	2,91	25	9	9	Carbamidomethylation	49817	Ribonuclease inhibitor OS=Mus musculus OX=10090 GN=Rnh1 PE=1 SV=1
22,3936	21,8152	21,6453	22,1946	21,4576	23,3101	22,5708	22,1079	21,3321	22,0723	22,3962	22,937		-0,184472	0,161677	-0,0445127	0,0145514	0,964375	0,769404	120	284	tr|A0A1B0GSG5|A0A1B0GSG5_MOUSE	2,91	23	9	9	Carbamidomethylation	53926	Ribonuclease inhibitor OS=Mus musculus OX=10090 GN=Rnh1 PE=1 SV=1
16,8113	16,9431	20,7715	16,7602	17,5951	17,6662	17,0426	18,1457	15,6607	16,0469	16,0575	19,6453		1,8887	0,350698	-0,0365353	0,0207667	1,99761	0,41617	1083	3254	tr|F8VQE2|F8VQE2_MOUSE	2,91	0	1	1	Deamidation (NQ)	181400	Kinesin family member 21B OS=Mus musculus OX=10090 GN=Kif21b PE=1 SV=1
23,217	21,9171	22,0756	22,6843	23,3376	23,4298	22,8783	23,119	22,6584	22,85	23,3376	23,2273		-0,187054	0,0868462	-0,38503	1,01693	0,528249	1,38628	230	479	tr|A0A0R4J093|A0A0R4J093_MOUSE	2,91	40	8	8	"Carbamidomethylation;Deamidation (NQ);Phosphorylation (STY);Acetylation (N-term)"	25715	UMP-CMP kinase OS=Mus musculus OX=10090 GN=Cmpk1 PE=1 SV=1
23,217	21,9171	22,0756	22,6843	23,3376	23,4298	22,8783	23,119	22,6584	22,85	23,3376	23,2273		-0,187054	0,0868462	-0,38503	1,01693	0,528249	1,38628	230	483	Q9DBP5|KCY_MOUSE	2,91	46	8	8	"Carbamidomethylation;Deamidation (NQ);Phosphorylation (STY);Acetylation (N-term)"	22165	UMP-CMP kinase OS=Mus musculus OX=10090 GN=Cmpk1 PE=1 SV=1
20,2185	19,3495	19,9742	19,5489	20,3211	20,6006	20,3645	19,7207	18,7892	19,0559	19,562	20,3962		-0,0224304	0,0144703	-0,418264	0,449066	1,05658	0,86237	461	708	Q80X90|FLNB_MOUSE	2,9	3	9	5	"Carbamidomethylation;Deamidation (NQ);Phosphorylation (STY);Acetylation (N-term)"	277822	Filamin-B OS=Mus musculus OX=10090 GN=Flnb PE=1 SV=3
19,0821	18,0265	18,7406	19,1053	17,6523	19,1357	18,4004	15,508	18,6835	19,5146	18,6937	19,3538		0,368649	0,238805	-1,43977	0,328685	-0,0752802	0,0456632	1109	3521	tr|F6R7E8|F6R7E8_MOUSE	2,9	5	2	1	Deamidation (NQ)	26576	Predicted gene 2663 OS=Mus musculus OX=10090 GN=Gm2663 PE=4 SV=1
18,0795	15,4236	14,2828	18,1206	18,8606	15,65	17,7537	19,2396	16,977	15,3528	19,0638	19,2673		-0,549879	0,0779768	1,24135	0,255319	3,00065	1,17388	790	2261	Q6ZWV7|RL35_MOUSE	2,9	11	1	1		14553	Large ribosomal subunit protein uL29 OS=Mus musculus OX=10090 GN=Rpl35 PE=1 SV=1
24,7846	23,6865	24,1332	23,5522	24,2679	23,8764	23,2961	23,5404	23,181	23,848	23,632	23,6971		-0,392834	0,227838	-0,65388	0,978023	0,150026	0,156028	61	70	P51125|ICAL_MOUSE	2,89	28	20	20	"Carbamidomethylation;Deamidation (NQ);Phosphorylation (STY);Acetylation (N-term)"	84922	Calpastatin OS=Mus musculus OX=10090 GN=Cast PE=1 SV=2
20,6096	22,5309	21,5961	20,4874	22,1079	22,5568	22,1332	22,1519	21,9495	21,5638	22,265	21,3211		-0,528544	0,167065	-0,189815	0,312346	0,0363998	0,0224699	224	501	Q60972|RBBP4_MOUSE	2,89	18	7	5	"Carbamidomethylation;Deamidation (NQ);Acetylation (N-term)"	47656	Histone-binding protein RBBP4 OS=Mus musculus OX=10090 GN=Rbbp4 PE=1 SV=5
15,3512	15,1637	12,9712	15,2622	17,8423	17,0269	18,9083	15,2813	15,4704	18,0319	16,0297	17,7602		-1,14076	0,371062	-0,339795	0,0595818	0,14382	0,0294926	966	2303	Q04447|KCRB_MOUSE	2,88	4	1	1		42713	Creatine kinase B-type OS=Mus musculus OX=10090 GN=Ckb PE=1 SV=1
27,6798	26,9316	26,8019	26,632	27,2535	27,3828	26,4754	26,3975	26,6181	26,976	26,8741	27,2891		-0,588695	0,577334	-0,88168	2,14002	0,284585	0,389243	4	5	Q8VDD5|MYH9_MOUSE	2,88	39	84	79	"Carbamidomethylation;Deamidation (NQ);Oxidation (M);Phosphorylation (STY);Acetylation (N-term)"	226370	Myosin-9 OS=Mus musculus OX=10090 GN=Myh9 PE=1 SV=4
19,8995	20,0691	18,9229	17,9826	18,209	17,6382	18,4893	17,3667	19,2718	20,3752	19,3602	19,4913		-1,53154	1,07023	0,00442028	0,00216097	-0,397736	0,260955	587	1121	Q3TEA8|HP1B3_MOUSE	2,88	3	2	2		60867	Heterochromatin protein 1-binding protein 3 OS=Mus musculus OX=10090 GN=Hp1bp3 PE=1 SV=1
